object_id,article_id,image_display_template,image_parent_id,image_file,image_object_location
TheMemphisDailyAppeal1857_img5,TheMemphisDailyAppeal1857,image,TheMemphisDailyAppeal1857_Original,TheMemphisDailyAppeal1857_DigSur_5.png,objects/TheMemphisDailyAppeal1857/TheMemphisDailyAppeal1857_DigSur_5.png
TheMemphisDailyAppeal1857_img6,TheMemphisDailyAppeal1857,image,TheMemphisDailyAppeal1857_Original,TheMemphisDailyAppeal1857_DigSur_6.png,objects/TheMemphisDailyAppeal1857/TheMemphisDailyAppeal1857_DigSur_6.png
TheMemphisDailyAppeal1857_img7,TheMemphisDailyAppeal1857,image,TheMemphisDailyAppeal1857_Original,TheMemphisDailyAppeal1857_DigSur_7.png,objects/TheMemphisDailyAppeal1857/TheMemphisDailyAppeal1857_DigSur_7.png
TheMemphisDailyAppeal1857_img8,TheMemphisDailyAppeal1857,image,TheMemphisDailyAppeal1857_Original,TheMemphisDailyAppeal1857_DigSur_8.png,objects/TheMemphisDailyAppeal1857/TheMemphisDailyAppeal1857_DigSur_8.png
TheMillheimJournal1879_Original,TheMillheimJournal1879,compound_object,,TheMillheimJournal1879_DigSur_1.png,objects/TheMillheimJournal1879/TheMillheimJournal1879_DigSur_1.png
TheMillheimJournal1879_img1,TheMillheimJournal1879,image,TheMillheimJournal1879_Original,TheMillheimJournal1879_DigSur_1.png,objects/TheMillheimJournal1879/TheMillheimJournal1879_DigSur_1.png
TheMillheimJournal1879_img2,TheMillheimJournal1879,image,TheMillheimJournal1879_Original,TheMillheimJournal1879_DigSur_2.png,objects/TheMillheimJournal1879/TheMillheimJournal1879_DigSur_2.png
TheMillheimJournal1879_img3,TheMillheimJournal1879,image,TheMillheimJournal1879_Original,TheMillheimJournal1879_DigSur_3.png,objects/TheMillheimJournal1879/TheMillheimJournal1879_DigSur_3.png
TheMillheimJournal1879_img4,TheMillheimJournal1879,image,TheMillheimJournal1879_Original,TheMillheimJournal1879_DigSur_4.png,objects/TheMillheimJournal1879/TheMillheimJournal1879_DigSur_4.png
TheMillheimJournal1879_img5,TheMillheimJournal1879,image,TheMillheimJournal1879_Original,TheMillheimJournal1879_DigSur_5.png,objects/TheMillheimJournal1879/TheMillheimJournal1879_DigSur_5.png
TheMorningBulletin1879_Original,TheMorningBulletin1879,compound_object,,TheMorningBulletin1879_DigSur_1.png,objects/TheMorningBulletin1879/TheMorningBulletin1879_DigSur_1.png
TheMorningBulletin1879_img1,TheMorningBulletin1879,image,TheMorningBulletin1879_Original,TheMorningBulletin1879_DigSur_1.png,objects/TheMorningBulletin1879/TheMorningBulletin1879_DigSur_1.png
TheMorningBulletin1879_img2,TheMorningBulletin1879,image,TheMorningBulletin1879_Original,TheMorningBulletin1879_DigSur_2.png,objects/TheMorningBulletin1879/TheMorningBulletin1879_DigSur_2.png
TheMorningBulletin1879_img3,TheMorningBulletin1879,image,TheMorningBulletin1879_Original,TheMorningBulletin1879_DigSur_3.png,objects/TheMorningBulletin1879/TheMorningBulletin1879_DigSur_3.png
TheMorningBulletin1879_img4,TheMorningBulletin1879,image,TheMorningBulletin1879_Original,TheMorningBulletin1879_DigSur_4.png,objects/TheMorningBulletin1879/TheMorningBulletin1879_DigSur_4.png
TheMorningBulletin1879_img5,TheMorningBulletin1879,image,TheMorningBulletin1879_Original,TheMorningBulletin1879_DigSur_5.png,objects/TheMorningBulletin1879/TheMorningBulletin1879_DigSur_5.png
TheMorningBulletin1897_Original,TheMorningBulletin1897,compound_object,,TheMorningBulletin1897_DigSur_1.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_1.png
TheMorningBulletin1897_img1,TheMorningBulletin1897,image,TheMorningBulletin1897_Original,TheMorningBulletin1897_DigSur_1.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_1.png
TheMorningBulletin1897_img2,TheMorningBulletin1897,image,TheMorningBulletin1897_Original,TheMorningBulletin1897_DigSur_2.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_2.png
TheMorningBulletin1897_img3,TheMorningBulletin1897,image,TheMorningBulletin1897_Original,TheMorningBulletin1897_DigSur_3.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_3.png
TheMorningBulletin1897_img4,TheMorningBulletin1897,image,TheMorningBulletin1897_Original,TheMorningBulletin1897_DigSur_4.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_4.png
TheMorningBulletin1897_img5,TheMorningBulletin1897,image,TheMorningBulletin1897_Original,TheMorningBulletin1897_DigSur_5.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_5.png
TheMorningBulletin1897_img6,TheMorningBulletin1897,image,TheMorningBulletin1897_Original,TheMorningBulletin1897_DigSur_6.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_6.png
TheMorningBulletin1897_img7,TheMorningBulletin1897,image,TheMorningBulletin1897_Original,TheMorningBulletin1897_DigSur_7.png,objects/TheMorningBulletin1897/TheMorningBulletin1897_DigSur_7.png
TheMorningCall1893_Original,TheMorningCall1893,compound_object,,TheMorningCall1893_DigSur_1.png,objects/TheMorningCall1893/TheMorningCall1893_DigSur_1.png
TheMorningCall1893_img1,TheMorningCall1893,image,TheMorningCall1893_Original,TheMorningCall1893_DigSur_1.png,objects/TheMorningCall1893/TheMorningCall1893_DigSur_1.png
TheMorningCall1893_img2,TheMorningCall1893,image,TheMorningCall1893_Original,TheMorningCall1893_DigSur_2.png,objects/TheMorningCall1893/TheMorningCall1893_DigSur_2.png
TheMorningCall1893_img3,TheMorningCall1893,image,TheMorningCall1893_Original,TheMorningCall1893_DigSur_3.png,objects/TheMorningCall1893/TheMorningCall1893_DigSur_3.png
TheMorningCall1893_img4,TheMorningCall1893,image,TheMorningCall1893_Original,TheMorningCall1893_DigSur_4.png,objects/TheMorningCall1893/TheMorningCall1893_DigSur_4.png
TheMorningCall1893_img5,TheMorningCall1893,image,TheMorningCall1893_Original,TheMorningCall1893_DigSur_5.png,objects/TheMorningCall1893/TheMorningCall1893_DigSur_5.png
TheMorningCall1893_img6,TheMorningCall1893,image,TheMorningCall1893_Original,TheMorningCall1893_DigSur_6.png,objects/TheMorningCall1893/TheMorningCall1893_DigSur_6.png
TheMorningPress1892_Original,TheMorningPress1892,compound_object,,TheMorningPress1892_DigSur_1.png,objects/TheMorningPress1892/TheMorningPress1892_DigSur_1.png
TheMorningPress1892_img1,TheMorningPress1892,image,TheMorningPress1892_Original,TheMorningPress1892_DigSur_1.png,objects/TheMorningPress1892/TheMorningPress1892_DigSur_1.png
TheMorningPress1892_img2,TheMorningPress1892,image,TheMorningPress1892_Original,TheMorningPress1892_DigSur_2.png,objects/TheMorningPress1892/TheMorningPress1892_DigSur_2.png
TheMorningPress1892_img3,TheMorningPress1892,image,TheMorningPress1892_Original,TheMorningPress1892_DigSur_3.png,objects/TheMorningPress1892/TheMorningPress1892_DigSur_3.png
TheMorningPress1892_img4,TheMorningPress1892,image,TheMorningPress1892_Original,TheMorningPress1892_DigSur_4.png,objects/TheMorningPress1892/TheMorningPress1892_DigSur_4.png
TheMorningPress1892_img5,TheMorningPress1892,image,TheMorningPress1892_Original,TheMorningPress1892_DigSur_5.png,objects/TheMorningPress1892/TheMorningPress1892_DigSur_5.png
TheNewYorkPress1901_Original,TheNewYorkPress1901,compound_object,,TheNewYorkPress1901_DigSur_1.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_1.png
TheNewYorkPress1901_img1,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_1.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_1.png
TheNewYorkPress1901_img2,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_2.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_2.png
TheNewYorkPress1901_img3,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_3.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_3.png
TheNewYorkPress1901_img4,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_4.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_4.png
TheNewYorkPress1901_img5,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_5.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_5.png
TheNewYorkPress1901_img6,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_6.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_6.png
TheNewYorkPress1901_img7,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_7.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_7.png
TheNewYorkPress1901_img8,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_8.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_8.png
TheNewYorkPress1901_img9,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_9.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_9.png
TheNewYorkPress1901_img10,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_10.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_10.png
TheNewYorkPress1901_img11,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_11.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_11.png
TheNewYorkPress1901_img12,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_12.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_12.png
TheNewYorkPress1901_img13,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_13.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_13.png
TheNewYorkPress1901_img14,TheNewYorkPress1901,image,TheNewYorkPress1901_Original,TheNewYorkPress1901_DigSur_14.png,objects/TheNewYorkPress1901/TheNewYorkPress1901_DigSur_14.png
TheNewbernian1879_Original,TheNewbernian1879,compound_object,,TheNewbernian1879_DigSur_1.png,objects/TheNewbernian1879/TheNewbernian1879_DigSur_1.png
TheNewbernian1879_img1,TheNewbernian1879,image,TheNewbernian1879_Original,TheNewbernian1879_DigSur_1.png,objects/TheNewbernian1879/TheNewbernian1879_DigSur_1.png
TheNewbernian1879_img2,TheNewbernian1879,image,TheNewbernian1879_Original,TheNewbernian1879_DigSur_2.png,objects/TheNewbernian1879/TheNewbernian1879_DigSur_2.png
TheNewfoundlander1879_Original,TheNewfoundlander1879,compound_object,,TheNewfoundlander1879_DigSur_1.png,objects/TheNewfoundlander1879/TheNewfoundlander1879_DigSur_1.png
TheNewfoundlander1879_img1,TheNewfoundlander1879,image,TheNewfoundlander1879_Original,TheNewfoundlander1879_DigSur_1.png,objects/TheNewfoundlander1879/TheNewfoundlander1879_DigSur_1.png
TheNewfoundlander1879_img2,TheNewfoundlander1879,image,TheNewfoundlander1879_Original,TheNewfoundlander1879_DigSur_2.png,objects/TheNewfoundlander1879/TheNewfoundlander1879_DigSur_2.png
TheNewfoundlander1879_img3,TheNewfoundlander1879,image,TheNewfoundlander1879_Original,TheNewfoundlander1879_DigSur_3.png,objects/TheNewfoundlander1879/TheNewfoundlander1879_DigSur_3.png
TheNewfoundlander1879_img4,TheNewfoundlander1879,image,TheNewfoundlander1879_Original,TheNewfoundlander1879_DigSur_4.png,objects/TheNewfoundlander1879/TheNewfoundlander1879_DigSur_4.png
TheNewfoundlander1879_img5,TheNewfoundlander1879,image,TheNewfoundlander1879_Original,TheNewfoundlander1879_DigSur_5.png,objects/TheNewfoundlander1879/TheNewfoundlander1879_DigSur_5.png
TheNewfoundlander1879_img6,TheNewfoundlander1879,image,TheNewfoundlander1879_Original,TheNewfoundlander1879_DigSur_6.png,objects/TheNewfoundlander1879/TheNewfoundlander1879_DigSur_6.png
TheNewtownRegister1879_Original,TheNewtownRegister1879,compound_object,,TheNewtownRegister1879_DigSur_1.png,objects/TheNewtownRegister1879/TheNewtownRegister1879_DigSur_1.png
TheNewtownRegister1879_img1,TheNewtownRegister1879,image,TheNewtownRegister1879_Original,TheNewtownRegister1879_DigSur_1.png,objects/TheNewtownRegister1879/TheNewtownRegister1879_DigSur_1.png
TheNewtownRegister1879_img2,TheNewtownRegister1879,image,TheNewtownRegister1879_Original,TheNewtownRegister1879_DigSur_2.png,objects/TheNewtownRegister1879/TheNewtownRegister1879_DigSur_2.png
TheNewtownRegister1879_img3,TheNewtownRegister1879,image,TheNewtownRegister1879_Original,TheNewtownRegister1879_DigSur_3.png,objects/TheNewtownRegister1879/TheNewtownRegister1879_DigSur_3.png
TheNorthernArgus1879_Original,TheNorthernArgus1879,compound_object,,TheNorthernArgus1879_DigSur_1.png,objects/TheNorthernArgus1879/TheNorthernArgus1879_DigSur_1.png
TheNorthernArgus1879_img1,TheNorthernArgus1879,image,TheNorthernArgus1879_Original,TheNorthernArgus1879_DigSur_1.png,objects/TheNorthernArgus1879/TheNorthernArgus1879_DigSur_1.png
TheNorthernArgus1879_img2,TheNorthernArgus1879,image,TheNorthernArgus1879_Original,TheNorthernArgus1879_DigSur_2.png,objects/TheNorthernArgus1879/TheNorthernArgus1879_DigSur_2.png
TheNorthernArgus1879_img3,TheNorthernArgus1879,image,TheNorthernArgus1879_Original,TheNorthernArgus1879_DigSur_3.png,objects/TheNorthernArgus1879/TheNorthernArgus1879_DigSur_3.png
TheNorthernArgus1879_img4,TheNorthernArgus1879,image,TheNorthernArgus1879_Original,TheNorthernArgus1879_DigSur_4.png,objects/TheNorthernArgus1879/TheNorthernArgus1879_DigSur_4.png
TheNorthernArgus1879_img5,TheNorthernArgus1879,image,TheNorthernArgus1879_Original,TheNorthernArgus1879_DigSur_5.png,objects/TheNorthernArgus1879/TheNorthernArgus1879_DigSur_5.png
TheNorthernStar1879_Original,TheNorthernStar1879,compound_object,,TheNorthernStar1879_DigSur_1.png,objects/TheNorthernStar1879/TheNorthernStar1879_DigSur_1.png
TheNorthernStar1879_img1,TheNorthernStar1879,image,TheNorthernStar1879_Original,TheNorthernStar1879_DigSur_1.png,objects/TheNorthernStar1879/TheNorthernStar1879_DigSur_1.png
TheNorthernStar1879_img2,TheNorthernStar1879,image,TheNorthernStar1879_Original,TheNorthernStar1879_DigSur_2.png,objects/TheNorthernStar1879/TheNorthernStar1879_DigSur_2.png
TheNorthernStar1879_img3,TheNorthernStar1879,image,TheNorthernStar1879_Original,TheNorthernStar1879_DigSur_3.png,objects/TheNorthernStar1879/TheNorthernStar1879_DigSur_3.png
TheNorthernStar1879_img4,TheNorthernStar1879,image,TheNorthernStar1879_Original,TheNorthernStar1879_DigSur_4.png,objects/TheNorthernStar1879/TheNorthernStar1879_DigSur_4.png
TheNorthernStar1879_img5,TheNorthernStar1879,image,TheNorthernStar1879_Original,TheNorthernStar1879_DigSur_5.png,objects/TheNorthernStar1879/TheNorthernStar1879_DigSur_5.png
TheOmahaDailyBee1887_Original,TheOmahaDailyBee1887,compound_object,,TheOmahaDailyBee1887_DigSur_1.png,objects/TheOmahaDailyBee1887/TheOmahaDailyBee1887_DigSur_1.png
TheOmahaDailyBee1887_img1,TheOmahaDailyBee1887,image,TheOmahaDailyBee1887_Original,TheOmahaDailyBee1887_DigSur_1.png,objects/TheOmahaDailyBee1887/TheOmahaDailyBee1887_DigSur_1.png
TheOmahaDailyBee1887_img2,TheOmahaDailyBee1887,image,TheOmahaDailyBee1887_Original,TheOmahaDailyBee1887_DigSur_2.png,objects/TheOmahaDailyBee1887/TheOmahaDailyBee1887_DigSur_2.png
TheOmahaDailyBee1887_img3,TheOmahaDailyBee1887,image,TheOmahaDailyBee1887_Original,TheOmahaDailyBee1887_DigSur_3.png,objects/TheOmahaDailyBee1887/TheOmahaDailyBee1887_DigSur_3.png
TheOmahaDailyBee1887_img4,TheOmahaDailyBee1887,image,TheOmahaDailyBee1887_Original,TheOmahaDailyBee1887_DigSur_4.png,objects/TheOmahaDailyBee1887/TheOmahaDailyBee1887_DigSur_4.png
TheOmahaDailyBee1892_Original,TheOmahaDailyBee1892,compound_object,,TheOmahaDailyBee1892_DigSur_1.png,objects/TheOmahaDailyBee1892/TheOmahaDailyBee1892_DigSur_1.png
TheOmahaDailyBee1892_img1,TheOmahaDailyBee1892,image,TheOmahaDailyBee1892_Original,TheOmahaDailyBee1892_DigSur_1.png,objects/TheOmahaDailyBee1892/TheOmahaDailyBee1892_DigSur_1.png
TheOmahaDailyBee1892_img2,TheOmahaDailyBee1892,image,TheOmahaDailyBee1892_Original,TheOmahaDailyBee1892_DigSur_2.png,objects/TheOmahaDailyBee1892/TheOmahaDailyBee1892_DigSur_2.png
TheOmahaDailyBee1892_img3,TheOmahaDailyBee1892,image,TheOmahaDailyBee1892_Original,TheOmahaDailyBee1892_DigSur_3.png,objects/TheOmahaDailyBee1892/TheOmahaDailyBee1892_DigSur_3.png
TheOmahaDailyBee1892_img4,TheOmahaDailyBee1892,image,TheOmahaDailyBee1892_Original,TheOmahaDailyBee1892_DigSur_4.png,objects/TheOmahaDailyBee1892/TheOmahaDailyBee1892_DigSur_4.png
TheOmahaDailyBee1892_img5,TheOmahaDailyBee1892,image,TheOmahaDailyBee1892_Original,TheOmahaDailyBee1892_DigSur_5.png,objects/TheOmahaDailyBee1892/TheOmahaDailyBee1892_DigSur_5.png
TheOsageCityFreePress1880_Original,TheOsageCityFreePress1880,compound_object,,TheOsageCityFreePress1880_DigSur_1.png,objects/TheOsageCityFreePress1880/TheOsageCityFreePress1880_DigSur_1.png
TheOsageCityFreePress1880_img1,TheOsageCityFreePress1880,image,TheOsageCityFreePress1880_Original,TheOsageCityFreePress1880_DigSur_1.png,objects/TheOsageCityFreePress1880/TheOsageCityFreePress1880_DigSur_1.png
TheOsageCityFreePress1880_img2,TheOsageCityFreePress1880,image,TheOsageCityFreePress1880_Original,TheOsageCityFreePress1880_DigSur_2.png,objects/TheOsageCityFreePress1880/TheOsageCityFreePress1880_DigSur_2.png
TheOsageCityFreePress1880_img3,TheOsageCityFreePress1880,image,TheOsageCityFreePress1880_Original,TheOsageCityFreePress1880_DigSur_3.png,objects/TheOsageCityFreePress1880/TheOsageCityFreePress1880_DigSur_3.png
TheOswegoPalladium1921_Original,TheOswegoPalladium1921,compound_object,,TheOswegoPalladium1921_DigSur_1.png,objects/TheOswegoPalladium1921/TheOswegoPalladium1921_DigSur_1.png
TheOswegoPalladium1921_img1,TheOswegoPalladium1921,image,TheOswegoPalladium1921_Original,TheOswegoPalladium1921_DigSur_1.png,objects/TheOswegoPalladium1921/TheOswegoPalladium1921_DigSur_1.png
TheOswegoPalladium1921_img2,TheOswegoPalladium1921,image,TheOswegoPalladium1921_Original,TheOswegoPalladium1921_DigSur_2.png,objects/TheOswegoPalladium1921/TheOswegoPalladium1921_DigSur_2.png
TheOswegoPalladium1921_img3,TheOswegoPalladium1921,image,TheOswegoPalladium1921_Original,TheOswegoPalladium1921_DigSur_3.png,objects/TheOswegoPalladium1921/TheOswegoPalladium1921_DigSur_3.png
TheOswegoPalladium1921_img4,TheOswegoPalladium1921,image,TheOswegoPalladium1921_Original,TheOswegoPalladium1921_DigSur_4.png,objects/TheOswegoPalladium1921/TheOswegoPalladium1921_DigSur_4.png
TheOtagoDailyTimes1879_Original,TheOtagoDailyTimes1879,compound_object,,TheOtagoDailyTimes1879_DigSur_1.png,objects/TheOtagoDailyTimes1879/TheOtagoDailyTimes1879_DigSur_1.png
TheOtagoDailyTimes1879_img1,TheOtagoDailyTimes1879,image,TheOtagoDailyTimes1879_Original,TheOtagoDailyTimes1879_DigSur_1.png,objects/TheOtagoDailyTimes1879/TheOtagoDailyTimes1879_DigSur_1.png
TheOtagoDailyTimes1879_img2,TheOtagoDailyTimes1879,image,TheOtagoDailyTimes1879_Original,TheOtagoDailyTimes1879_DigSur_2.png,objects/TheOtagoDailyTimes1879/TheOtagoDailyTimes1879_DigSur_2.png
TheOtagoDailyTimes1879_img3,TheOtagoDailyTimes1879,image,TheOtagoDailyTimes1879_Original,TheOtagoDailyTimes1879_DigSur_3.png,objects/TheOtagoDailyTimes1879/TheOtagoDailyTimes1879_DigSur_3.png
TheOtagoDailyTimes1879_img4,TheOtagoDailyTimes1879,image,TheOtagoDailyTimes1879_Original,TheOtagoDailyTimes1879_DigSur_4.png,objects/TheOtagoDailyTimes1879/TheOtagoDailyTimes1879_DigSur_4.png
TheOtagoWitness1892_Original,TheOtagoWitness1892,compound_object,,TheOtagoWitness1892_DigSur_1.png,objects/TheOtagoWitness1892/TheOtagoWitness1892_DigSur_1.png
TheOtagoWitness1892_img1,TheOtagoWitness1892,image,TheOtagoWitness1892_Original,TheOtagoWitness1892_DigSur_1.png,objects/TheOtagoWitness1892/TheOtagoWitness1892_DigSur_1.png
TheOtagoWitness1892_img2,TheOtagoWitness1892,image,TheOtagoWitness1892_Original,TheOtagoWitness1892_DigSur_2.png,objects/TheOtagoWitness1892/TheOtagoWitness1892_DigSur_2.png
TheOtagoWitness1892_img3,TheOtagoWitness1892,image,TheOtagoWitness1892_Original,TheOtagoWitness1892_DigSur_3.png,objects/TheOtagoWitness1892/TheOtagoWitness1892_DigSur_3.png
TheOtagoWitness1892_img4,TheOtagoWitness1892,image,TheOtagoWitness1892_Original,TheOtagoWitness1892_DigSur_4.png,objects/TheOtagoWitness1892/TheOtagoWitness1892_DigSur_4.png
TheOtagoWitness1892_img5,TheOtagoWitness1892,image,TheOtagoWitness1892_Original,TheOtagoWitness1892_DigSur_5.png,objects/TheOtagoWitness1892/TheOtagoWitness1892_DigSur_5.png
TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920,compound_object,,TheOxnardDailyCourier1920_DigSur_1.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_1.png
TheOxnardDailyCourier1920_img1,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_1.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_1.png
TheOxnardDailyCourier1920_img2,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_2.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_2.png
TheOxnardDailyCourier1920_img3,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_3.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_3.png
TheOxnardDailyCourier1920_img4,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_4.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_4.png
TheOxnardDailyCourier1920_img5,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_5.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_5.png
TheOxnardDailyCourier1920_img6,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_6.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_6.png
TheOxnardDailyCourier1920_img7,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_7.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_7.png
TheOxnardDailyCourier1920_img8,TheOxnardDailyCourier1920,image,TheOxnardDailyCourier1920_Original,TheOxnardDailyCourier1920_DigSur_8.png,objects/TheOxnardDailyCourier1920/TheOxnardDailyCourier1920_DigSur_8.png
ThePeeDeeBee1879_Original,ThePeeDeeBee1879,compound_object,,ThePeeDeeBee1879_DigSur_1.png,objects/ThePeeDeeBee1879/ThePeeDeeBee1879_DigSur_1.png
ThePeeDeeBee1879_img1,ThePeeDeeBee1879,image,ThePeeDeeBee1879_Original,ThePeeDeeBee1879_DigSur_1.png,objects/ThePeeDeeBee1879/ThePeeDeeBee1879_DigSur_1.png
ThePeeDeeBee1879_img2,ThePeeDeeBee1879,image,ThePeeDeeBee1879_Original,ThePeeDeeBee1879_DigSur_2.png,objects/ThePeeDeeBee1879/ThePeeDeeBee1879_DigSur_2.png
ThePeeDeeBee1879_img3,ThePeeDeeBee1879,image,ThePeeDeeBee1879_Original,ThePeeDeeBee1879_DigSur_3.png,objects/ThePeeDeeBee1879/ThePeeDeeBee1879_DigSur_3.png
ThePeoplesPress1853_Original,ThePeoplesPress1853,compound_object,,ThePeoplesPress1853_DigSur_1.png,objects/ThePeoplesPress1853/ThePeoplesPress1853_DigSur_1.png
ThePeoplesPress1853_img1,ThePeoplesPress1853,image,ThePeoplesPress1853_Original,ThePeoplesPress1853_DigSur_1.png,objects/ThePeoplesPress1853/ThePeoplesPress1853_DigSur_1.png
ThePeoplesPress1853_img2,ThePeoplesPress1853,image,ThePeoplesPress1853_Original,ThePeoplesPress1853_DigSur_2.png,objects/ThePeoplesPress1853/ThePeoplesPress1853_DigSur_2.png
ThePeoplesPress1853_img3,ThePeoplesPress1853,image,ThePeoplesPress1853_Original,ThePeoplesPress1853_DigSur_3.png,objects/ThePeoplesPress1853/ThePeoplesPress1853_DigSur_3.png
ThePeoplesPress1853_img4,ThePeoplesPress1853,image,ThePeoplesPress1853_Original,ThePeoplesPress1853_DigSur_4.png,objects/ThePeoplesPress1853/ThePeoplesPress1853_DigSur_4.png
ThePioneer1879_Original,ThePioneer1879,compound_object,,ThePioneer1879_DigSur_1.png,objects/ThePioneer1879/ThePioneer1879_DigSur_1.png
ThePioneer1879_img1,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_1.png,objects/ThePioneer1879/ThePioneer1879_DigSur_1.png
ThePioneer1879_img2,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_2.png,objects/ThePioneer1879/ThePioneer1879_DigSur_2.png
ThePioneer1879_img3,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_3.png,objects/ThePioneer1879/ThePioneer1879_DigSur_3.png
ThePioneer1879_img4,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_4.png,objects/ThePioneer1879/ThePioneer1879_DigSur_4.png
ThePioneer1879_img5,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_5.png,objects/ThePioneer1879/ThePioneer1879_DigSur_5.png
ThePioneer1879_img6,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_6.png,objects/ThePioneer1879/ThePioneer1879_DigSur_6.png
ThePioneer1879_img7,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_7.png,objects/ThePioneer1879/ThePioneer1879_DigSur_7.png
ThePioneer1879_img8,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_8.png,objects/ThePioneer1879/ThePioneer1879_DigSur_8.png
ThePioneer1879_img9,ThePioneer1879,image,ThePioneer1879_Original,ThePioneer1879_DigSur_9.png,objects/ThePioneer1879/ThePioneer1879_DigSur_9.png
ThePittsburgPress1901_Original,ThePittsburgPress1901,compound_object,,ThePittsburgPress1901_DigSur_1.png,objects/ThePittsburgPress1901/ThePittsburgPress1901_DigSur_1.png
ThePittsburgPress1901_img1,ThePittsburgPress1901,image,ThePittsburgPress1901_Original,ThePittsburgPress1901_DigSur_1.png,objects/ThePittsburgPress1901/ThePittsburgPress1901_DigSur_1.png
